Data from Oil_NQ51A06081_19-16-55-809.txt Node
Date: Mon Jun 24 19:16:55 IDT 2019
User: han3-2
Spectrometer: NQ51A0608
Trigger mode: 0
Integration Time (sec): 5.000000E0
Scans to average: 3
Nonlinearity correction enabled: false
Boxcar width: 7
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 512
>>>>>Begin Spectral Data<<<<<
898.623	3082.33
900.238	3087.98
901.852	3086.79
903.467	3091.79
905.081	3094
906.696	3096.72
908.31	3099.03
909.925	3106.64
911.54	3110.16
913.154	3118.59
914.769	3123.72
916.384	3131.94
917.998	3135.45
919.613	3145.64
921.228	3154.31
922.842	3165.49
924.457	3175.31
926.072	3191.18
927.686	3203.01
929.301	3218.19
930.916	3233.07
932.53	3252.01
934.145	3261.39
935.76	3283.48
937.374	3301.8
938.989	3320.88
940.604	3339.87
942.218	3356.02
943.833	3372.5
945.448	3392.83
947.062	3408.05
948.677	3423.69
950.291	3436.36
951.906	3448.6
953.521	3461.1
955.135	3470.43
956.75	3477.6
958.364	3490.07
959.979	3497.67
961.593	3507.24
963.208	3506.52
964.822	3513.2
966.437	3523.29
968.051	3528.38
969.666	3533.02
971.28	3540.39
972.895	3541.75
974.509	3548.04
976.123	3551.87
977.738	3556.47
979.352	3561.23
980.966	3563.42
982.58	3568.55
984.194	3569.71
985.809	3569.04
987.423	3577.63
989.037	3576.43
990.651	3577.98
992.265	3579.97
993.879	3580.87
995.493	3578.51
997.107	3580.01
998.721	3578.97
1000.335	3580.66
1001.948	3576.27
1003.562	3576.66
1005.176	3574.65
1006.79	3571.83
1008.403	3568.32
1010.017	3565.37
1011.63	3564.3
1013.244	3566.47
1014.857	3559.71
1016.471	3560.51
1018.084	3558.25
1019.697	3557.88
1021.311	3557.6
1022.924	3557.65
1024.537	3554
1026.15	3556.96
1027.763	3558.97
1029.376	3561.76
1030.989	3563.38
1032.602	3566.13
1034.215	3568.9
1035.828	3570.7
1037.44	3576.13
1039.053	3582.35
1040.666	3583.2
1042.278	3586.69
1043.89	3592.88
1045.503	3597.85
1047.115	3603.83
1048.727	3610.28
1050.34	3615.43
1051.952	3619.71
1053.564	3629.8
1055.176	3637.15
1056.788	3642.69
1058.4	3652.03
1060.011	3659.51
1061.623	3664.64
1063.235	3671.87
1064.846	3679.36
1066.458	3687.58
1068.069	3695.9
1069.68	3701.47
1071.292	3705.65
1072.903	3715.84
1074.514	3723.14
1076.125	3731.94
1077.736	3733.88
1079.347	3737.81
1080.957	3745.9
1082.568	3748.55
1084.179	3755.28
1085.789	3756.39
1087.399	3762.67
1089.01	3765.97
1090.62	3769.19
1092.23	3769.76
1093.84	3776.37
1095.45	3779.07
1097.06	3780.3
1098.67	3781.89
1100.279	3779.86
