Data from NQ51A06081_08-45-59-963.txt Node
Date: Tue Dec 18 08:45:59 IST 2018
User: han3-2
Spectrometer: NQ51A0608
Trigger mode: 0
Integration Time (sec): 4.000000E-2
Scans to average: 20
Nonlinearity correction enabled: false
Boxcar width: 2
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 512
>>>>>Begin Spectral Data<<<<<
898.623	2691.8
900.238	2696.22
901.852	2701.46
903.467	2710.94
905.081	2720.46
906.696	2729.26
908.31	2740.47
909.925	2748.46
911.54	2761.61
913.154	2777.42
914.769	2796.15
916.384	2816.08
917.998	2845.46
919.613	2869.72
921.228	2896.04
922.842	2919.09
924.457	2942.46
926.072	2957.93
927.686	2977.65
929.301	2989.95
930.916	3005.76
932.53	3017.32
934.145	3031.28
935.76	3041.16
937.374	3055.26
938.989	3063.93
940.604	3075.79
942.218	3082.03
943.833	3093.2
945.448	3099.33
947.062	3109.6
948.677	3112.02
950.291	3120.15
951.906	3120.21
953.521	3126.57
955.135	3128.57
956.75	3135.49
958.364	3136.43
959.979	3142.63
961.593	3144.22
963.208	3148.37
964.822	3148.94
966.437	3156.19
968.051	3157.4
969.666	3163.42
971.28	3166.06
972.895	3175.36
974.509	3177.67
976.123	3185.01
977.738	3187.58
979.352	3196.7
980.966	3197.82
982.58	3207.78
984.194	3212.22
985.809	3221.12
987.423	3222.67
989.037	3233.76
990.651	3237.88
992.265	3248.08
993.879	3253.05
995.493	3264.44
997.107	3268.28
998.721	3279.85
1000.335	3285.16
1001.948	3296.53
1003.562	3304.66
1005.176	3316.95
1006.79	3322.22
1008.403	3336.99
1010.017	3343.23
1011.63	3354.03
1013.244	3361.15
1014.857	3375.09
1016.471	3379.43
1018.084	3395.14
1019.697	3401.69
1021.311	3415.44
1022.924	3421.49
1024.537	3434.92
1026.15	3437.1
1027.763	3450.07
1029.376	3456.95
1030.989	3467.12
1032.602	3473.42
1034.215	3486.5
1035.828	3493.4
1037.44	3502.81
1039.053	3507
1040.666	3517.19
1042.278	3520.11
1043.89	3527.15
1045.503	3530.41
1047.115	3542.7
1048.727	3544.98
1050.34	3554.5
1051.952	3560.38
1053.564	3566.95
1055.176	3568.01
1056.788	3577.1
1058.4	3582.52
1060.011	3587.73
1061.623	3592.34
